cle_obs,code_me,version_me,date_me,type_info_geo
1178718,FRLC06,2,2016-11-01,Rattachement
1192901,FRLC12,2,2016-11-01,Rattachement
1096575,FRLC09,2,2016-11-01,Rattachement
1195845,FRLC06,2,2016-11-01,Rattachement
1186862,FRLC05,2,2016-11-01,Rattachement
1196992,FRLC08,2,2016-11-01,Rattachement
1183962,FRLC05,2,2016-11-01,Rattachement
1185507,FRLC05,2,2016-11-01,Rattachement
1097219,FRLC08,2,2016-11-01,Rattachement
1192540,FRLC12,2,2016-11-01,Rattachement
1177806,FRLC06,2,2016-11-01,Rattachement
1196562,FRLC05,2,2016-11-01,Rattachement
1095161,FRLC11,2,2016-11-01,Rattachement
1189402,FRLC09,2,2016-11-01,Rattachement
1192341,FRLC12,2,2016-11-01,Rattachement
1187284,FRLC08,2,2016-11-01,Rattachement
1096387,FRLC11,2,2016-11-01,Rattachement
1095669,FRLC11,2,2016-11-01,Rattachement
1184154,FRLC05,2,2016-11-01,Rattachement
1095671,FRLC11,2,2016-11-01,Rattachement
1180839,FRLC05,2,2016-11-01,Rattachement
1188330,FRLC05,2,2016-11-01,Rattachement
1196495,FRLC05,2,2016-11-01,Rattachement
1186959,FRLC08,2,2016-11-01,Rattachement
1190323,FRLC09,2,2016-11-01,Rattachement
1188023,FRLC05,2,2016-11-01,Rattachement
1185458,FRLC05,2,2016-11-01,Rattachement
1181609,FRLC05,2,2016-11-01,Rattachement
1096915,FRLC11,2,2016-11-01,Rattachement
1093997,FRLC11,2,2016-11-01,Rattachement
1198084,FRLC06,2,2016-11-01,Rattachement
1189139,FRLC09,2,2016-11-01,Rattachement
1182258,FRLC05,2,2016-11-01,Rattachement
1185605,FRLC05,2,2016-11-01,Rattachement
1193049,FRLC12,2,2016-11-01,Rattachement
1195471,FRLC06,2,2016-11-01,Rattachement
1185087,FRLC05,2,2016-11-01,Rattachement
1186260,FRLC05,2,2016-11-01,Rattachement
1178331,FRLC05,2,2016-11-01,Rattachement
1181104,FRLC06,2,2016-11-01,Rattachement
1198661,FRLC05,2,2016-11-01,Rattachement
1183184,FRLC06,2,2016-11-01,Rattachement
1184997,FRLC05,2,2016-11-01,Rattachement
1177466,FRLC06,2,2016-11-01,Rattachement
1187317,FRLC08,2,2016-11-01,Rattachement
1186314,FRLC05,2,2016-11-01,Rattachement
1193135,FRLC12,2,2016-11-01,Rattachement
1093566,FRLC11,2,2016-11-01,Rattachement
1192563,FRLC12,2,2016-11-01,Rattachement
1186210,FRLC05,2,2016-11-01,Rattachement
1197452,FRLC06,2,2016-11-01,Rattachement
1191861,FRLC12,2,2016-11-01,Rattachement
1184047,FRLC05,2,2016-11-01,Rattachement
1181001,FRLC05,2,2016-11-01,Rattachement
1196191,FRLC06,2,2016-11-01,Rattachement
1180014,FRLC05,2,2016-11-01,Rattachement
1094650,FRLC11,2,2016-11-01,Rattachement
1189435,FRLC09,2,2016-11-01,Rattachement
1195253,FRLC06,2,2016-11-01,Rattachement
1192460,FRLC12,2,2016-11-01,Rattachement
1190001,FRLC09,2,2016-11-01,Rattachement
1180319,FRLC05,2,2016-11-01,Rattachement
1198763,FRLC11,2,2016-11-01,Rattachement
1178066,FRLC05,2,2016-11-01,Rattachement
1188660,FRLC09,2,2016-11-01,Rattachement
1094603,FRLC11,2,2016-11-01,Rattachement
1191444,FRLC09,2,2016-11-01,Rattachement
1190456,FRLC09,2,2016-11-01,Rattachement
1182280,FRLC05,2,2016-11-01,Rattachement
1197584,FRLC06,2,2016-11-01,Rattachement
1197142,FRLC05,2,2016-11-01,Rattachement
1197008,FRLC08,2,2016-11-01,Rattachement
1196657,FRLC05,2,2016-11-01,Rattachement
1191514,FRLC09,2,2016-11-01,Rattachement
1179894,FRLC06,2,2016-11-01,Rattachement
1196350,FRLC05,2,2016-11-01,Rattachement
1191121,FRLC09,2,2016-11-01,Rattachement
1195672,FRLC06,2,2016-11-01,Rattachement
1192806,FRLC12,2,2016-11-01,Rattachement
1189511,FRLC09,2,2016-11-01,Rattachement
1184489,FRLC05,2,2016-11-01,Rattachement
1198650,FRLC05,2,2016-11-01,Rattachement
1094914,FRLC11,2,2016-11-01,Rattachement
1192618,FRLC12,2,2016-11-01,Rattachement
1183076,FRLC05,2,2016-11-01,Rattachement
1189240,FRLC09,2,2016-11-01,Rattachement
1182006,FRLC05,2,2016-11-01,Rattachement
1179130,FRLC05,2,2016-11-01,Rattachement
1179996,FRLC05,2,2016-11-01,Rattachement
1195850,FRLC06,2,2016-11-01,Rattachement
1192547,FRLC12,2,2016-11-01,Rattachement
1184335,FRLC05,2,2016-11-01,Rattachement
1096511,FRLC09,2,2016-11-01,Rattachement
1185457,FRLC05,2,2016-11-01,Rattachement
1189728,FRLC09,2,2016-11-01,Rattachement
1177621,FRLC05,2,2016-11-01,Rattachement
1095452,FRLC11,2,2016-11-01,Rattachement
1183087,FRLC05,2,2016-11-01,Rattachement
1095587,FRLC11,2,2016-11-01,Rattachement
1180334,FRLC05,2,2016-11-01,Rattachement
1197052,FRLC08,2,2016-11-01,Rattachement
1196421,FRLC05,2,2016-11-01,Rattachement
1094827,FRLC11,2,2016-11-01,Rattachement
1192064,FRLC12,2,2016-11-01,Rattachement
1191871,FRLC12,2,2016-11-01,Rattachement
1095731,FRLC11,2,2016-11-01,Rattachement
1178028,FRLC06,2,2016-11-01,Rattachement
1178278,FRLC05,2,2016-11-01,Rattachement
1184024,FRLC05,2,2016-11-01,Rattachement
1181746,FRLC05,2,2016-11-01,Rattachement
1093710,FRLC11,2,2016-11-01,Rattachement
1192432,FRLC12,2,2016-11-01,Rattachement
1097062,FRLC11,2,2016-11-01,Rattachement
1189059,FRLC09,2,2016-11-01,Rattachement
1097345,FRLC08,2,2016-11-01,Rattachement
1184954,FRLC05,2,2016-11-01,Rattachement
1183046,FRLC06,2,2016-11-01,Rattachement
1096739,FRLC11,2,2016-11-01,Rattachement
1192349,FRLC12,2,2016-11-01,Rattachement
1186933,FRLC05,2,2016-11-01,Rattachement
1180958,FRLC06,2,2016-11-01,Rattachement
1198209,FRLC06,2,2016-11-01,Rattachement
1094926,FRLC11,2,2016-11-01,Rattachement
1096323,FRLC11,2,2016-11-01,Rattachement
1181761,FRLC05,2,2016-11-01,Rattachement
1095264,FRLC11,2,2016-11-01,Rattachement
1178800,FRLC05,2,2016-11-01,Rattachement
1190973,FRLC09,2,2016-11-01,Rattachement
1185009,FRLC05,2,2016-11-01,Rattachement
1183525,FRLC05,2,2016-11-01,Rattachement
1198162,FRLC06,2,2016-11-01,Rattachement
1195644,FRLC06,2,2016-11-01,Rattachement
1182524,FRLC05,2,2016-11-01,Rattachement
1189644,FRLC09,2,2016-11-01,Rattachement
1179821,FRLC05,2,2016-11-01,Rattachement
1195520,FRLC06,2,2016-11-01,Rattachement
1096984,FRLC11,2,2016-11-01,Rattachement
1096004,FRLC11,2,2016-11-01,Rattachement
1189896,FRLC09,2,2016-11-01,Rattachement
1197194,FRLC05,2,2016-11-01,Rattachement
1180693,FRLC06,2,2016-11-01,Rattachement
1196103,FRLC06,2,2016-11-01,Rattachement
1094275,FRLC11,2,2016-11-01,Rattachement
1190923,FRLC09,2,2016-11-01,Rattachement
1190172,FRLC11,2,2016-11-01,Rattachement
1185761,FRLC05,2,2016-11-01,Rattachement
1192259,FRLC12,2,2016-11-01,Rattachement
1186142,FRLC05,2,2016-11-01,Rattachement
1184971,FRLC05,2,2016-11-01,Rattachement
1184048,FRLC05,2,2016-11-01,Rattachement
1198541,FRLC08,2,2016-11-01,Rattachement
1189425,FRLC09,2,2016-11-01,Rattachement
1182846,FRLC06,2,2016-11-01,Rattachement
1182293,FRLC05,2,2016-11-01,Rattachement
1198309,FRLC06,2,2016-11-01,Rattachement
1197768,FRLC06,2,2016-11-01,Rattachement
1182107,FRLC06,2,2016-11-01,Rattachement
1191718,FRLC09,2,2016-11-01,Rattachement
1189758,FRLC09,2,2016-11-01,Rattachement
1182128,FRLC05,2,2016-11-01,Rattachement
1182564,FRLC05,2,2016-11-01,Rattachement
1192316,FRLC12,2,2016-11-01,Rattachement
1097289,FRLC08,2,2016-11-01,Rattachement
1193129,FRLC12,2,2016-11-01,Rattachement
1183510,FRLC05,2,2016-11-01,Rattachement
1181484,FRLC06,2,2016-11-01,Rattachement
1181316,FRLC05,2,2016-11-01,Rattachement
1179014,FRLC05,2,2016-11-01,Rattachement
1185347,FRLC05,2,2016-11-01,Rattachement
1189164,FRLC09,2,2016-11-01,Rattachement
1096619,FRLC09,2,2016-11-01,Rattachement
1183030,FRLC06,2,2016-11-01,Rattachement
1189189,FRLC09,2,2016-11-01,Rattachement
1188870,FRLC10,2,2016-11-01,Rattachement
1184131,FRLC05,2,2016-11-01,Rattachement
1093569,FRLC11,2,2016-11-01,Rattachement
1182498,FRLC05,2,2016-11-01,Rattachement
1193004,FRLC12,2,2016-11-01,Rattachement
1183340,FRLC06,2,2016-11-01,Rattachement
1181690,FRLC05,2,2016-11-01,Rattachement
1093549,FRLC11,2,2016-11-01,Rattachement
1187665,FRLC05,2,2016-11-01,Rattachement
1198406,FRLC06,2,2016-11-01,Rattachement
1182464,FRLC06,2,2016-11-01,Rattachement
1192551,FRLC12,2,2016-11-01,Rattachement
1181370,FRLC06,2,2016-11-01,Rattachement
1095918,FRLC11,2,2016-11-01,Rattachement
1094506,FRLC11,2,2016-11-01,Rattachement
1097003,FRLC11,2,2016-11-01,Rattachement
1192624,FRLC12,2,2016-11-01,Rattachement
1094381,FRLC11,2,2016-11-01,Rattachement
1178950,FRLC06,2,2016-11-01,Rattachement
1182232,FRLC05,2,2016-11-01,Rattachement
1181033,FRLC06,2,2016-11-01,Rattachement
1185216,FRLC05,2,2016-11-01,Rattachement
1183394,FRLC06,2,2016-11-01,Rattachement
1191851,FRLC09,2,2016-11-01,Rattachement
1184125,FRLC05,2,2016-11-01,Rattachement
1196071,FRLC06,2,2016-11-01,Rattachement
1096446,FRLC09,2,2016-11-01,Rattachement
1180428,FRLC05,2,2016-11-01,Rattachement
1097396,FRLC08,2,2016-11-01,Rattachement
1094809,FRLC11,2,2016-11-01,Rattachement
1181246,FRLC05,2,2016-11-01,Rattachement
1096046,FRLC11,2,2016-11-01,Rattachement
1192239,FRLC12,2,2016-11-01,Rattachement
1184227,FRLC05,2,2016-11-01,Rattachement
1182385,FRLC05,2,2016-11-01,Rattachement
1195447,FRLC06,2,2016-11-01,Rattachement
1180127,FRLC05,2,2016-11-01,Rattachement
1187850,FRLC05,2,2016-11-01,Rattachement
1178458,FRLC05,2,2016-11-01,Rattachement
1189585,FRLC09,2,2016-11-01,Rattachement
1095832,FRLC11,2,2016-11-01,Rattachement
1177897,FRLC06,2,2016-11-01,Rattachement
1191125,FRLC09,2,2016-11-01,Rattachement
1196604,FRLC08,2,2016-11-01,Rattachement
1192323,FRLC12,2,2016-11-01,Rattachement
1198043,FRLC06,2,2016-11-01,Rattachement
1188859,FRLC10,2,2016-11-01,Rattachement
1177542,FRLC05,2,2016-11-01,Rattachement
1191247,FRLC09,2,2016-11-01,Rattachement
1197733,FRLC06,2,2016-11-01,Rattachement
1095510,FRLC11,2,2016-11-01,Rattachement
1190020,FRLC09,2,2016-11-01,Rattachement
1186133,FRLC05,2,2016-11-01,Rattachement
1191815,FRLC09,2,2016-11-01,Rattachement
1182359,FRLC05,2,2016-11-01,Rattachement
1093703,FRLC11,2,2016-11-01,Rattachement
1198067,FRLC06,2,2016-11-01,Rattachement
1186328,FRLC05,2,2016-11-01,Rattachement
1183489,FRLC06,2,2016-11-01,Rattachement
1096493,FRLC09,2,2016-11-01,Rattachement
1179540,FRLC05,2,2016-11-01,Rattachement
1183189,FRLC05,2,2016-11-01,Rattachement
1197521,FRLC06,2,2016-11-01,Rattachement
1096561,FRLC09,2,2016-11-01,Rattachement
1096582,FRLC09,2,2016-11-01,Rattachement
1093668,FRLC11,2,2016-11-01,Rattachement
1187991,FRLC05,2,2016-11-01,Rattachement
1177835,FRLC05,2,2016-11-01,Rattachement
1189665,FRLC11,2,2016-11-01,Rattachement
1177891,FRLC06,2,2016-11-01,Rattachement
1196465,FRLC05,2,2016-11-01,Rattachement
1191866,FRLC12,2,2016-11-01,Rattachement
1180495,FRLC05,2,2016-11-01,Rattachement
1180564,FRLC06,2,2016-11-01,Rattachement
1181204,FRLC06,2,2016-11-01,Rattachement
1179111,FRLC05,2,2016-11-01,Rattachement
1189288,FRLC09,2,2016-11-01,Rattachement
1191480,FRLC09,2,2016-11-01,Rattachement
1097037,FRLC11,2,2016-11-01,Rattachement
1191231,FRLC09,2,2016-11-01,Rattachement
1180107,FRLC05,2,2016-11-01,Rattachement
1198441,FRLC05,2,2016-11-01,Rattachement
1178503,FRLC05,2,2016-11-01,Rattachement
1178158,FRLC05,2,2016-11-01,Rattachement
1197605,FRLC06,2,2016-11-01,Rattachement
1183469,FRLC05,2,2016-11-01,Rattachement
1179551,FRLC05,2,2016-11-01,Rattachement
1197702,FRLC06,2,2016-11-01,Rattachement
1189628,FRLC09,2,2016-11-01,Rattachement
1188439,FRLC05,2,2016-11-01,Rattachement
1192538,FRLC12,2,2016-11-01,Rattachement
1198178,FRLC06,2,2016-11-01,Rattachement
1189602,FRLC09,2,2016-11-01,Rattachement
1187278,FRLC08,2,2016-11-01,Rattachement
1093557,FRLC11,2,2016-11-01,Rattachement
1094516,FRLC11,2,2016-11-01,Rattachement
1178556,FRLC06,2,2016-11-01,Rattachement
1187408,FRLC08,2,2016-11-01,Rattachement
1094490,FRLC11,2,2016-11-01,Rattachement
1183799,FRLC06,2,2016-11-01,Rattachement
1180959,FRLC06,2,2016-11-01,Rattachement
1183213,FRLC05,2,2016-11-01,Rattachement
1195303,FRLC06,2,2016-11-01,Rattachement
1180502,FRLC05,2,2016-11-01,Rattachement
1183495,FRLC06,2,2016-11-01,Rattachement
1191261,FRLC09,2,2016-11-01,Rattachement
1191282,FRLC09,2,2016-11-01,Rattachement
1096820,FRLC11,2,2016-11-01,Rattachement
1192878,FRLC12,2,2016-11-01,Rattachement
1093798,FRLC11,2,2016-11-01,Rattachement
1184407,FRLC05,2,2016-11-01,Rattachement
1096612,FRLC09,2,2016-11-01,Rattachement
1198422,FRLC10,2,2016-11-01,Rattachement
1180622,FRLC05,2,2016-11-01,Rattachement
1187724,FRLC05,2,2016-11-01,Rattachement
1186464,FRLC05,2,2016-11-01,Rattachement
1096120,FRLC11,2,2016-11-01,Rattachement
1188900,FRLC09,2,2016-11-01,Rattachement
1198073,FRLC06,2,2016-11-01,Rattachement
1183840,FRLC05,2,2016-11-01,Rattachement
1095212,FRLC11,2,2016-11-01,Rattachement
1182370,FRLC05,2,2016-11-01,Rattachement
1196656,FRLC05,2,2016-11-01,Rattachement
1197530,FRLC06,2,2016-11-01,Rattachement
1184307,FRLC05,2,2016-11-01,Rattachement
1189023,FRLC10,2,2016-11-01,Rattachement
1187047,FRLC08,2,2016-11-01,Rattachement
1196115,FRLC06,2,2016-11-01,Rattachement
1191170,FRLC09,2,2016-11-01,Rattachement
1177659,FRLC06,2,2016-11-01,Rattachement
1183621,FRLC06,2,2016-11-01,Rattachement
1181894,FRLC06,2,2016-11-01,Rattachement
1179843,FRLC06,2,2016-11-01,Rattachement
1097128,FRLC11,2,2016-11-01,Rattachement
1196924,FRLC08,2,2016-11-01,Rattachement
1097282,FRLC08,2,2016-11-01,Rattachement
1191747,FRLC09,2,2016-11-01,Rattachement
1179256,FRLC06,2,2016-11-01,Rattachement
1180415,FRLC05,2,2016-11-01,Rattachement
1186563,FRLC05,2,2016-11-01,Rattachement
1178918,FRLC05,2,2016-11-01,Rattachement
1189833,FRLC09,2,2016-11-01,Rattachement
1093865,FRLC11,2,2016-11-01,Rattachement
1189216,FRLC10,2,2016-11-01,Rattachement
1198481,FRLC05,2,2016-11-01,Rattachement
1191733,FRLC09,2,2016-11-01,Rattachement
1190503,FRLC11,2,2016-11-01,Rattachement
1185961,FRLC05,2,2016-11-01,Rattachement
1185029,FRLC05,2,2016-11-01,Rattachement
1185217,FRLC05,2,2016-11-01,Rattachement
1181147,FRLC05,2,2016-11-01,Rattachement
1198413,FRLC06,2,2016-11-01,Rattachement
1094181,FRLC11,2,2016-11-01,Rattachement
1197213,FRLC05,2,2016-11-01,Rattachement
1180314,FRLC05,2,2016-11-01,Rattachement
1178894,FRLC06,2,2016-11-01,Rattachement
1195359,FRLC06,2,2016-11-01,Rattachement
1180243,FRLC05,2,2016-11-01,Rattachement
1095579,FRLC11,2,2016-11-01,Rattachement
1186478,FRLC05,2,2016-11-01,Rattachement
1186135,FRLC05,2,2016-11-01,Rattachement
1181432,FRLC06,2,2016-11-01,Rattachement
1186694,FRLC08,2,2016-11-01,Rattachement
1183101,FRLC05,2,2016-11-01,Rattachement
1198093,FRLC06,2,2016-11-01,Rattachement
1189024,FRLC10,2,2016-11-01,Rattachement
1182721,FRLC05,2,2016-11-01,Rattachement
1198297,FRLC06,2,2016-11-01,Rattachement
1183316,FRLC06,2,2016-11-01,Rattachement
1181494,FRLC06,2,2016-11-01,Rattachement
1189632,FRLC09,2,2016-11-01,Rattachement
1196424,FRLC05,2,2016-11-01,Rattachement
1096080,FRLC11,2,2016-11-01,Rattachement
1189106,FRLC09,2,2016-11-01,Rattachement
1178917,FRLC05,2,2016-11-01,Rattachement
1095021,FRLC11,2,2016-11-01,Rattachement
1185660,FRLC05,2,2016-11-01,Rattachement
1096336,FRLC11,2,2016-11-01,Rattachement
1185271,FRLC05,2,2016-11-01,Rattachement
1095293,FRLC11,2,2016-11-01,Rattachement
1195708,FRLC06,2,2016-11-01,Rattachement
1180204,FRLC06,2,2016-11-01,Rattachement
1186457,FRLC05,2,2016-11-01,Rattachement
1191481,FRLC09,2,2016-11-01,Rattachement
1096063,FRLC11,2,2016-11-01,Rattachement
1183539,FRLC05,2,2016-11-01,Rattachement
1196098,FRLC06,2,2016-11-01,Rattachement
1181870,FRLC05,2,2016-11-01,Rattachement
1181764,FRLC05,2,2016-11-01,Rattachement
1178642,FRLC05,2,2016-11-01,Rattachement
1179669,FRLC06,2,2016-11-01,Rattachement
1189263,FRLC10,2,2016-11-01,Rattachement
1180378,FRLC06,2,2016-11-01,Rattachement
1181178,FRLC05,2,2016-11-01,Rattachement
1097267,FRLC08,2,2016-11-01,Rattachement
1188302,FRLC05,2,2016-11-01,Rattachement
1181216,FRLC05,2,2016-11-01,Rattachement
1097048,FRLC11,2,2016-11-01,Rattachement
1096787,FRLC11,2,2016-11-01,Rattachement
1180046,FRLC05,2,2016-11-01,Rattachement
1183536,FRLC05,2,2016-11-01,Rattachement
1186041,FRLC05,2,2016-11-01,Rattachement
1188197,FRLC05,2,2016-11-01,Rattachement
1181387,FRLC06,2,2016-11-01,Rattachement
1192159,FRLC12,2,2016-11-01,Rattachement
1191252,FRLC09,2,2016-11-01,Rattachement
1197834,FRLC06,2,2016-11-01,Rattachement
1185373,FRLC05,2,2016-11-01,Rattachement
1183314,FRLC06,2,2016-11-01,Rattachement
1094850,FRLC11,2,2016-11-01,Rattachement
1190833,FRLC09,2,2016-11-01,Rattachement
1183386,FRLC06,2,2016-11-01,Rattachement
1183817,FRLC05,2,2016-11-01,Rattachement
1183359,FRLC05,2,2016-11-01,Rattachement
1182358,FRLC05,2,2016-11-01,Rattachement
1191804,FRLC09,2,2016-11-01,Rattachement
1181007,FRLC05,2,2016-11-01,Rattachement
1184425,FRLC05,2,2016-11-01,Rattachement
1185793,FRLC05,2,2016-11-01,Rattachement
1182142,FRLC05,2,2016-11-01,Rattachement
1187827,FRLC05,2,2016-11-01,Rattachement
1192684,FRLC12,2,2016-11-01,Rattachement
1183890,FRLC05,2,2016-11-01,Rattachement
1177310,FRLC06,2,2016-11-01,Rattachement
1198577,FRLC08,2,2016-11-01,Rattachement
1178167,FRLC05,2,2016-11-01,Rattachement
1190950,FRLC09,2,2016-11-01,Rattachement
1182890,FRLC05,2,2016-11-01,Rattachement
1196455,FRLC05,2,2016-11-01,Rattachement
1195770,FRLC06,2,2016-11-01,Rattachement
1183443,FRLC05,2,2016-11-01,Rattachement
1184538,FRLC05,2,2016-11-01,Rattachement
1188281,FRLC05,2,2016-11-01,Rattachement
1187603,FRLC08,2,2016-11-01,Rattachement
1186066,FRLC08,2,2016-11-01,Rattachement
1178680,FRLC06,2,2016-11-01,Rattachement
1178459,FRLC05,2,2016-11-01,Rattachement
1177279,FRLC06,2,2016-11-01,Rattachement
1184077,FRLC05,2,2016-11-01,Rattachement
1180068,FRLC06,2,2016-11-01,Rattachement
1095574,FRLC11,2,2016-11-01,Rattachement
1197747,FRLC06,2,2016-11-01,Rattachement
1191945,FRLC12,2,2016-11-01,Rattachement
1187120,FRLC05,2,2016-11-01,Rattachement
1187763,FRLC05,2,2016-11-01,Rattachement
1185321,FRLC05,2,2016-11-01,Rattachement
1188145,FRLC05,2,2016-11-01,Rattachement
1181887,FRLC06,2,2016-11-01,Rattachement
1191950,FRLC12,2,2016-11-01,Rattachement
1178100,FRLC05,2,2016-11-01,Rattachement
1187130,FRLC05,2,2016-11-01,Rattachement
1190760,FRLC09,2,2016-11-01,Rattachement
1180163,FRLC05,2,2016-11-01,Rattachement
1177748,FRLC05,2,2016-11-01,Rattachement
1197451,FRLC06,2,2016-11-01,Rattachement
1192067,FRLC12,2,2016-11-01,Rattachement
1095592,FRLC11,2,2016-11-01,Rattachement
1094725,FRLC11,2,2016-11-01,Rattachement
1095670,FRLC11,2,2016-11-01,Rattachement
1192503,FRLC12,2,2016-11-01,Rattachement
1188811,FRLC09,2,2016-11-01,Rattachement
1189459,FRLC09,2,2016-11-01,Rattachement
1186516,FRLC05,2,2016-11-01,Rattachement
1188766,FRLC09,2,2016-11-01,Rattachement
1196874,FRLC05,2,2016-11-01,Rattachement
1093831,FRLC11,2,2016-11-01,Rattachement
1096384,FRLC11,2,2016-11-01,Rattachement
1178570,FRLC06,2,2016-11-01,Rattachement
1190944,FRLC09,2,2016-11-01,Rattachement
1178412,FRLC05,2,2016-11-01,Rattachement
1184283,FRLC05,2,2016-11-01,Rattachement
1183399,FRLC06,2,2016-11-01,Rattachement
1190590,FRLC09,2,2016-11-01,Rattachement
1187217,FRLC08,2,2016-11-01,Rattachement
1190031,FRLC09,2,2016-11-01,Rattachement
1191144,FRLC09,2,2016-11-01,Rattachement
1094575,FRLC11,2,2016-11-01,Rattachement
1178933,FRLC05,2,2016-11-01,Rattachement
1197712,FRLC06,2,2016-11-01,Rattachement
1190344,FRLC09,2,2016-11-01,Rattachement
1177431,FRLC05,2,2016-11-01,Rattachement
1094166,FRLC11,2,2016-11-01,Rattachement
1184491,FRLC05,2,2016-11-01,Rattachement
1187207,FRLC08,2,2016-11-01,Rattachement
1094663,FRLC11,2,2016-11-01,Rattachement
1198545,FRLC08,2,2016-11-01,Rattachement
1184429,FRLC05,2,2016-11-01,Rattachement
1181972,FRLC05,2,2016-11-01,Rattachement
1182699,FRLC06,2,2016-11-01,Rattachement
1179054,FRLC06,2,2016-11-01,Rattachement
1179323,FRLC06,2,2016-11-01,Rattachement
1187356,FRLC08,2,2016-11-01,Rattachement
1178533,FRLC05,2,2016-11-01,Rattachement
1193028,FRLC12,2,2016-11-01,Rattachement
1185145,FRLC05,2,2016-11-01,Rattachement
1179296,FRLC05,2,2016-11-01,Rattachement
1197952,FRLC06,2,2016-11-01,Rattachement
1094619,FRLC11,2,2016-11-01,Rattachement
1179830,FRLC06,2,2016-11-01,Rattachement
1185146,FRLC05,2,2016-11-01,Rattachement
1192582,FRLC12,2,2016-11-01,Rattachement
1198608,FRLC08,2,2016-11-01,Rattachement
1197638,FRLC06,2,2016-11-01,Rattachement
1184354,FRLC05,2,2016-11-01,Rattachement
1191845,FRLC09,2,2016-11-01,Rattachement
1179982,FRLC05,2,2016-11-01,Rattachement
1185023,FRLC05,2,2016-11-01,Rattachement
1186852,FRLC05,2,2016-11-01,Rattachement
1094036,FRLC11,2,2016-11-01,Rattachement
1181865,FRLC05,2,2016-11-01,Rattachement
1094274,FRLC11,2,2016-11-01,Rattachement
1185603,FRLC05,2,2016-11-01,Rattachement
1191846,FRLC09,2,2016-11-01,Rattachement
1185420,FRLC05,2,2016-11-01,Rattachement
1185673,FRLC05,2,2016-11-01,Rattachement
1095756,FRLC11,2,2016-11-01,Rattachement
1192973,FRLC12,2,2016-11-01,Rattachement
1188466,FRLC05,2,2016-11-01,Rattachement
1179859,FRLC05,2,2016-11-01,Rattachement
1181181,FRLC05,2,2016-11-01,Rattachement
1179077,FRLC06,2,2016-11-01,Rattachement
1182691,FRLC06,2,2016-11-01,Rattachement
1097257,FRLC08,2,2016-11-01,Rattachement
1195346,FRLC06,2,2016-11-01,Rattachement
1183253,FRLC06,2,2016-11-01,Rattachement
1182316,FRLC05,2,2016-11-01,Rattachement
1192648,FRLC12,2,2016-11-01,Rattachement
1181439,FRLC06,2,2016-11-01,Rattachement
1181172,FRLC05,2,2016-11-01,Rattachement
1197615,FRLC06,2,2016-11-01,Rattachement
1094820,FRLC11,2,2016-11-01,Rattachement
1184925,FRLC05,2,2016-11-01,Rattachement
1095213,FRLC11,2,2016-11-01,Rattachement
1094818,FRLC11,2,2016-11-01,Rattachement
1189735,FRLC09,2,2016-11-01,Rattachement
1181290,FRLC06,2,2016-11-01,Rattachement
1192325,FRLC12,2,2016-11-01,Rattachement
1196240,FRLC06,2,2016-11-01,Rattachement
1185463,FRLC05,2,2016-11-01,Rattachement
1191358,FRLC09,2,2016-11-01,Rattachement
1184905,FRLC05,2,2016-11-01,Rattachement
1187509,FRLC08,2,2016-11-01,Rattachement
1096738,FRLC11,2,2016-11-01,Rattachement
1188687,FRLC09,2,2016-11-01,Rattachement
1186507,FRLC05,2,2016-11-01,Rattachement
1181052,FRLC05,2,2016-11-01,Rattachement
1184390,FRLC05,2,2016-11-01,Rattachement
1093870,FRLC11,2,2016-11-01,Rattachement
1196547,FRLC05,2,2016-11-01,Rattachement
1182201,FRLC05,2,2016-11-01,Rattachement
1178994,FRLC05,2,2016-11-01,Rattachement
1095339,FRLC11,2,2016-11-01,Rattachement
1180951,FRLC06,2,2016-11-01,Rattachement
1185574,FRLC05,2,2016-11-01,Rattachement
1185897,FRLC05,2,2016-11-01,Rattachement
1190963,FRLC09,2,2016-11-01,Rattachement
1096589,FRLC09,2,2016-11-01,Rattachement
1184948,FRLC05,2,2016-11-01,Rattachement
1096389,FRLC11,2,2016-11-01,Rattachement
1195912,FRLC06,2,2016-11-01,Rattachement
1195895,FRLC06,2,2016-11-01,Rattachement
1183846,FRLC05,2,2016-11-01,Rattachement
1179552,FRLC05,2,2016-11-01,Rattachement
1177908,FRLC06,2,2016-11-01,Rattachement
1197723,FRLC06,2,2016-11-01,Rattachement
1184610,FRLC05,2,2016-11-01,Rattachement
1181148,FRLC05,2,2016-11-01,Rattachement
1094349,FRLC11,2,2016-11-01,Rattachement
1191671,FRLC09,2,2016-11-01,Rattachement
1189285,FRLC09,2,2016-11-01,Rattachement
1198640,FRLC05,2,2016-11-01,Rattachement
1178232,FRLC05,2,2016-11-01,Rattachement
1178747,FRLC05,2,2016-11-01,Rattachement
1186943,FRLC05,2,2016-11-01,Rattachement
1187293,FRLC08,2,2016-11-01,Rattachement
1184840,FRLC05,2,2016-11-01,Rattachement
1180954,FRLC06,2,2016-11-01,Rattachement
1094793,FRLC11,2,2016-11-01,Rattachement
1181645,FRLC05,2,2016-11-01,Rattachement
1093793,FRLC11,2,2016-11-01,Rattachement
1183377,FRLC05,2,2016-11-01,Rattachement
1185942,FRLC05,2,2016-11-01,Rattachement
1185585,FRLC05,2,2016-11-01,Rattachement
1097224,FRLC08,2,2016-11-01,Rattachement
1191120,FRLC09,2,2016-11-01,Rattachement
1196343,FRLC05,2,2016-11-01,Rattachement
