Programme;Station;Date;REPLICAT_Numero;Taxon;Groupe_taxons;MESURE_Numero_individu;REPLICAT_Abondance_poissons_Protocole_BELT_-_transects_aleatoires_-_suivi_cible;REPLICAT_Longueur_poisson_cm_Protocole_BELT_-_suivi_cible-Centimetre;REPLICAT_Translation_Suivi_Epinephelus_merra_POPMER-Centimetre;REPLICAT_Substrat_Suivis_Epinephelus_merra_POPMER;REPLICAT_Anfractuosite_suivis_Epinephelus_merra_-_POMER_Pothin_K_2007;REPLICAT_Longueur_transect_metre_ruban-Metre;REPLICAT_Largeur_obs-Metre;OBSERVATION_Profondeur-Metre;OBSERVATION_Pluies_<24h;OBSERVATION_Ensoleillement;OBSERVATION_Vent;OBSERVATION_Etat_de_la_mer;OBSERVATION_Courant;OBSERVATION_Maree;OBSERVATION_Visibilite;MESURE_Organisme_analyste;OBSERVATION_Campagne;OBSERVATION_Campagne_commentaires;STATION_Identifiant;STATION_Mnemonique;STATION_Entite_classement;OBSERVATION_Coordonnees_MINX;OBSERVATION_Coordonnees_MAXX;OBSERVATION_Coordonnees_MINY;OBSERVATION_Coordonnees_MAXY;REPLICAT_Moyen_acquisition;REPLICAT_Organisme_observateur;OBSERVATION_Observateurs;OBSERVATION_Mnemonique;REPLICAT_Taille;REPLICAT_Unite;MESURE_Commentaires;Taxon_saisi;MESURE_Niveau_qualite;MESURE_Date_Qualif;MESURE_Commentaire_Qualif;MESURE_Identifiant_interne_TAXON_NAME_ID;MESURE_Identifiants_interne_MEAS_ID;MESURE_Identifiants_interne_TAXON_MEAS_ID;STATION_Entite_classement_Type;STATION_Entite_classement_Identifiant;STATION_Entite_classement_Rang_lieu;OBSERVATION_Heure;OBSERVATION_Commentaire;OBSERVATION_Date_controle;OBSERVATION_Date_validation;OBSERVATION_Niveau_qualite;OBSERVATION_Date_qualification;OBSERVATION_Commentaire_qualification;OBSERVATION_Geometrie_heritee;OBSERVATION_Profondeur_precise;OBSERVATION_Profondeur_precise_Symbole_unite;REPLICAT_Heure;REPLICAT_Profondeur_precise;REPLICAT_Profondeur_precise_Min;REPLICAT_Profondeur_precise_Max;REPLICAT_Geometrie_heritee;REPLICAT_Profondeur_precise_Symbole_unite;REPLICAT_Profondeur_precise_Unite;REPLICAT_Commentaire;REPLICAT_Moyen_acquisition_Taille;REPLICAT_Moyen_acquisition_Taille_Symbole_unite;REPLICAT_Nombre_individu;REPLICAT_Date_controle;REPLICAT_Date_validation;REPLICAT_Niveau_qualite;REPLICAT_Date_qualification;REPLICAT_Commentaire_qualification;REPLICAT_Coordonnees_MINX;REPLICAT_Coordonnees_MAXX;REPLICAT_Coordonnees_MINY;REPLICAT_Coordonnees_MAXY;Moratoire
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LP10;02/03/2011;1;;;1;0;;;;;20;2;;Nulle;Fort;Calme;Agitée;NA;Montante;de 2 à 10 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010509;126-P-295;126 - Réunion;55,28515;55,28515;-21,16674;-21,16674;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;LP10-2011_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;;Non qualifié;;;;69955247|69955248|69955251|69955249|69955246|69955245|69955250|69958393|69958392|69958391;;Zones marines;126;295;11:18:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;1,6;m;;;;;1;;;Observateur non identifié - Issu de la reprise QUADRILABO du 07/02/2019;;;1;07/02/2019;07/02/2019;Non qualifié;;;55,28515;55,28515;-21,16674;-21,16674;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LP10;14/02/2013;1;;;1;0;;;;;20;2;;Nulle;Moyen;Calme;Agitée;Moyen;NA;NA;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010509;126-P-295;126 - Réunion;55,28515;55,28515;-21,16674;-21,16674;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;LP10-2013_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;;Non qualifié;;;;69955254|69955255|69955258|69955256|69955253|69955252|69955257|69958396|69958395|69958394;;Zones marines;126;295;12:13:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;;;;;;;1;;;Observateur non identifié - Issu de la reprise QUADRILABO du 07/02/2019;;;1;07/02/2019;07/02/2019;Non qualifié;;;55,28515;55,28515;-21,16674;-21,16674;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LP10;02/02/2015;1;;;1;0;;;;;20;2;;Nulle;Fort;NA;NA;NA;Montante;NA;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010509;126-P-295;126 - Réunion;55,28515;55,28515;-21,16674;-21,16674;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;LP10-2015_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;;Non qualifié;;;;69955261|69955262|69955265|69955263|69955260|69955259|69955264|69958399|69958398|69958397;;Zones marines;126;295;12:50:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;;;;;;;1;;;Observateur non identifié - Issu de la reprise QUADRILABO du 07/02/2019;;;1;07/02/2019;07/02/2019;Non qualifié;;;55,28515;55,28515;-21,16674;-21,16674;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LP10;26/01/2016;1;;;1;0;;;;;20;2;;Nulle;Moyen;Calme;Calme;NA;Montante;de 2 à 10 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010509;126-P-295;126 - Réunion;55,28515;55,28515;-21,16674;-21,16674;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;LP10-2016_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;;Non qualifié;;;;69955268|69955269|69955272|69955270|69955267|69955266|69955271|69958402|69958401|69958400;;Zones marines;126;295;10:30:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;0,7;m;;;;;1;;;Observateur(s) : Sully B - Issu de la reprise QUADRILABO du 07/02/2019;;;1;07/02/2019;07/02/2019;Non qualifié;;;55,28515;55,28515;-21,16674;-21,16674;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LP10;06/02/2017;1;;;1;0;;;;;20;2;;Nulle;Moyen;Calme;Agitée;Faible;Montante;de 2 à 10 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010509;126-P-295;126 - Réunion;55,28515;55,28515;-21,16674;-21,16674;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;LP10-2017_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;;Non qualifié;;;;69955275|69955276|69955279|69955277|69955274|69955273|69955278|69958405|69958404|69958403;;Zones marines;126;295;12:10:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;1;m;;;;;1;;;Observateur(s) : Tévamie RUNGASSAMY + Bruce Cauvin - Issu de la reprise QUADRILABO du 07/02/2019;;;1;07/02/2019;07/02/2019;Non qualifié;;;55,28515;55,28515;-21,16674;-21,16674;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LP10;30/03/2018;1;;;;;;;;;20;2;00 - 03 m;;Fort;Brise;Agitée;Moyen;;de 2 à 10 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010509;126-P-295;126 - Réunion;55,28515;55,28515;-21,16674;-21,16674;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;Tevamie RUNGASSAMY - GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;;Résultat dupliqué le 2020-01-09 depuis l'observation null;;Non qualifié;;;;71171698|71171700|71171699|71171703|71171701|71171702|71170635|71170634;;Zones marines;126;295;12:19:00;;09/01/2020;09/01/2020;Non qualifié;;;1;;;12:19:00;;;;1;;;;;;;09/01/2020;09/01/2020;Non qualifié;;;55,28515;55,28515;-21,16674;-21,16674;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LP10;08/02/2019;1;;;;;;;;;20;2;00 - 03 m;;Fort;Calme;Calme;Faible;Montante;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010509;126-P-295;126 - Réunion;55,28515;55,28515;-21,16674;-21,16674;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;Tevamie RUNGASSAMY - GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;;Résultat dupliqué le 2020-04-30 depuis l'observation null;;Non qualifié;;;;71414699|71414696|71414698|71414700|71414695|71414701|71414697|71414501|71414500;;Zones marines;126;295;09:50:00;Saisie MD ordi perso - télétravail Covid 19;19/05/2020;27/05/2020;Non qualifié;;;1;;;10:05:00;;;;1;;;;;;;27/05/2020;27/05/2020;Non qualifié;;;55,28515;55,28515;-21,16674;-21,16674;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LP10;08/04/2020;1;;;;;;;;;20;2;00 - 03 m;;Fort;Brise;Belle;Faible;;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010509;126-P-295;126 - Réunion;55,28515;55,28515;-21,16674;-21,16674;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;Tevamie RUNGASSAMY - GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;;Résultat dupliqué le 2020-07-22 depuis l'observation null;;Non qualifié;;;;71459126|71459125|71459123|71459122|71459121|71459124|71459100|71459099;;Zones marines;126;295;10:50:00;Saisie MD - Pendant confinement;24/07/2020;24/07/2020;Non qualifié;;;1;;;10:50:00;;;;1;;;;;;;24/07/2020;24/07/2020;Non qualifié;;;55,28515;55,28515;-21,16674;-21,16674;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LP10;05/01/2021;1;;;;;;;;;20;2;00 - 03 m;;Fort;Brise;Belle;Faible;Descendante;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010509;126-P-295;126 - Réunion;55,28515;55,28515;-21,16674;-21,16674;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;Tevamie RUNGASSAMY - GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;;Résultat dupliqué le 2021-09-02 depuis l'observation null;;Non qualifié;;;;72133416|72133415|72133412|72133413|72133414|72133411|72133410|72133381|72133382;;Zones marines;126;295;12:00:00;Saisie MD;02/09/2021;02/09/2021;Non qualifié;;;1;;;12:00:00;;;;1;;;;;;;02/09/2021;02/09/2021;Non qualifié;;;55,28515;55,28515;-21,16674;-21,16674;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LP10;28/03/2022;1;;;;;;;;;20;2;00 - 03 m;Nulle;Faible;Brise;Agitée;Moyen;Haute;Moyenne;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010509;126-P-295;126 - Réunion;55,28515;55,28515;-21,16674;-21,16674;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;Tevamie RUNGASSAMY - GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;LP10-2022_Belt_Poisson-ZIP;;;Résultat dupliqué le 2023-08-10 depuis l'observation LP09-2022_Belt_Poisson-ZIP;;Non qualifié;;;;73138455|73138452|73138449|73138450|73138451|73138454|73138448|73138453|73138426|73138427;;Zones marines;126;295;;profondeur moy 1.3 m - habitat faible;10/08/2023;10/08/2023;Non qualifié;;;1;;;12:24:00;;;;1;;;;;;;10/08/2023;10/08/2023;Non qualifié;;;55,28515;55,28515;-21,16674;-21,16674;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LR01;21/12/2007;1;;;1;0;;;;;20;2;;Nulle;Faible;Calme;Calme;Moyen;Montante;de 2 à 10 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010510;126-P-296;126 - Réunion;55,285515;55,285515;-21,174652;-21,174652;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;LR01-2008_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;;Non qualifié;;;;69955282|69955283|69955286|69955284|69955281|69955280|69955285|69958408|69958407|69958406;;Zones marines;126;296;11:00:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;1,2;m;;;;;1;;;Observateur non identifié - Issu de la reprise QUADRILABO du 07/02/2019;;;1;07/02/2019;07/02/2019;Non qualifié;;;55,285515;55,285515;-21,174652;-21,174652;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LR01;12/01/2009;1;;;1;0;;;;;20;2;;Non renseignée;Non renseigné;NA;NA;NA;Montante;NA;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010510;126-P-296;126 - Réunion;55,285515;55,285515;-21,174652;-21,174652;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;LR01-2009_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;;Non qualifié;;;;69955289|69955290|69955293|69955291|69955288|69955287|69955292|69958411|69958410|69958409;;Zones marines;126;296;10:50:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;;;;;;;1;;;Observateur non identifié - Issu de la reprise QUADRILABO du 07/02/2019;;;1;07/02/2019;07/02/2019;Non qualifié;;;55,285515;55,285515;-21,174652;-21,174652;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LR01;26/01/2010;1;Epinephelus merra;;1;1;18;1400;Débris;Absence;20;2;;Nulle;Fort;Calme;Calme;Moyen;Haute;de 2 à 10 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010510;126-P-296;126 - Réunion;55,285515;55,285515;-21,174652;-21,174652;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;LR01-2010_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69955296|69955297|69955300|69955298|69955295|69955294|69955299|69958413|69958412;67306765|67306764|67306766|67306767|67306763;Zones marines;126;296;09:45:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;1,4;m;;;;;1;;;Observateur non identifié - Issu de la reprise QUADRILABO du 07/02/2019;;;1;07/02/2019;07/02/2019;Non qualifié;;;55,285515;55,285515;-21,174652;-21,174652;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LR01;01/03/2011;1;;;1;0;;;;;20;2;;Nulle;Fort;Calme;Calme;Moyen;Montante;de 2 à 10 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010510;126-P-296;126 - Réunion;55,285515;55,285515;-21,174652;-21,174652;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;LR01-2011_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;;Non qualifié;;;;69955303|69955304|69955307|69955305|69955302|69955301|69955306|69958416|69958415|69958414;;Zones marines;126;296;10:00:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;0,9;m;;;;;1;;;Observateur non identifié - Issu de la reprise QUADRILABO du 07/02/2019;;;1;07/02/2019;07/02/2019;Non qualifié;;;55,285515;55,285515;-21,174652;-21,174652;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LR01;22/01/2013;1;Epinephelus merra;Algues gazonnantes;1;1;16;1260;NA;Absence;20;2;;Nulle;Moyen;Calme;Calme;NA;NA;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010510;126-P-296;126 - Réunion;55,285515;55,285515;-21,174652;-21,174652;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;LR01-2013_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69955310|69955311|69955314|69955312|69955309|69955308|69955313|69958418|69958417;67306770|67306769|67306771|67306772|67306768;Zones marines;126;296;11:20:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;0,8;m;;;;;1;;;Observateur(s) : I.Schildt - Issu de la reprise QUADRILABO du 07/02/2019;;;1;07/02/2019;07/02/2019;Non qualifié;;;55,285515;55,285515;-21,174652;-21,174652;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LR01;02/02/2015;1;Epinephelus merra;;1;1;5;1570;Sable;Non renseigné / NA;20;2;;Nulle;Fort;Calme;Calme;NA;NA;NA;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010510;126-P-296;126 - Réunion;55,285515;55,285515;-21,174652;-21,174652;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;LR01-2015_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69955317|69955318|69955321|69955319|69955316|69955315|69955320|69958420|69958419;67306775|67306774|67306776|67306777|67306773;Zones marines;126;296;10:30:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;1,2;m;;;;;1;;;Observateur non identifié - Issu de la reprise QUADRILABO du 07/02/2019;;;3;07/02/2019;07/02/2019;Non qualifié;;;55,285515;55,285515;-21,174652;-21,174652;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LR01;02/02/2015;1;Epinephelus merra;Acropore;2;1;15;1700;Substrat dur colonisé;Non renseigné / NA;20;2;;Nulle;Fort;Calme;Calme;NA;NA;NA;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010510;126-P-296;126 - Réunion;55,285515;55,285515;-21,174652;-21,174652;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;LR01-2015_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69955317|69955318|69955321|69955319|69955316|69955315|69955320|69958420|69958419;67306780|67306779|67306781|67306782|67306778;Zones marines;126;296;10:30:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;1,2;m;;;;;1;;;Observateur non identifié - Issu de la reprise QUADRILABO du 07/02/2019;;;3;07/02/2019;07/02/2019;Non qualifié;;;55,285515;55,285515;-21,174652;-21,174652;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LR01;02/02/2015;1;Epinephelus merra;Acropore;3;1;3;2000;Substrat dur colonisé;Non renseigné / NA;20;2;;Nulle;Fort;Calme;Calme;NA;NA;NA;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010510;126-P-296;126 - Réunion;55,285515;55,285515;-21,174652;-21,174652;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;LR01-2015_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69955317|69955318|69955321|69955319|69955316|69955315|69955320|69958420|69958419;67306785|67306784|67306786|67306787|67306783;Zones marines;126;296;10:30:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;1,2;m;;;;;1;;;Observateur non identifié - Issu de la reprise QUADRILABO du 07/02/2019;;;3;07/02/2019;07/02/2019;Non qualifié;;;55,285515;55,285515;-21,174652;-21,174652;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LR01;29/02/2016;1;Epinephelus merra;;1;1;8;50;NA;Non renseigné / NA;20;2;;Nulle;Moyen;Calme;Belle;NA;Montante;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010510;126-P-296;126 - Réunion;55,285515;55,285515;-21,174652;-21,174652;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;LR01-2016_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69955324|69955325|69955328|69955326|69955323|69955322|69955327|69958422|69958421;67306790|67306789|67306791|67306792|67306788;Zones marines;126;296;11:36:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;;;;;;;1;;;Observateur(s) : Karine P - Issu de la reprise QUADRILABO du 07/02/2019;;;5;07/02/2019;07/02/2019;Non qualifié;;;55,285515;55,285515;-21,174652;-21,174652;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LR01;29/02/2016;1;Epinephelus merra;;2;1;12;410;NA;Non renseigné / NA;20;2;;Nulle;Moyen;Calme;Belle;NA;Montante;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010510;126-P-296;126 - Réunion;55,285515;55,285515;-21,174652;-21,174652;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;LR01-2016_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69955324|69955325|69955328|69955326|69955323|69955322|69955327|69958422|69958421;67306795|67306794|67306796|67306797|67306793;Zones marines;126;296;11:36:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;;;;;;;1;;;Observateur(s) : Karine P - Issu de la reprise QUADRILABO du 07/02/2019;;;5;07/02/2019;07/02/2019;Non qualifié;;;55,285515;55,285515;-21,174652;-21,174652;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LR01;29/02/2016;1;Epinephelus merra;;3;1;15;1600;NA;Non renseigné / NA;20;2;;Nulle;Moyen;Calme;Belle;NA;Montante;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010510;126-P-296;126 - Réunion;55,285515;55,285515;-21,174652;-21,174652;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;LR01-2016_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69955324|69955325|69955328|69955326|69955323|69955322|69955327|69958422|69958421;67306800|67306799|67306801|67306802|67306798;Zones marines;126;296;11:36:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;;;;;;;1;;;Observateur(s) : Karine P - Issu de la reprise QUADRILABO du 07/02/2019;;;5;07/02/2019;07/02/2019;Non qualifié;;;55,285515;55,285515;-21,174652;-21,174652;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LR01;29/02/2016;1;Epinephelus merra;;4;1;20;1720;NA;Non renseigné / NA;20;2;;Nulle;Moyen;Calme;Belle;NA;Montante;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010510;126-P-296;126 - Réunion;55,285515;55,285515;-21,174652;-21,174652;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;LR01-2016_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69955324|69955325|69955328|69955326|69955323|69955322|69955327|69958422|69958421;67306805|67306804|67306806|67306807|67306803;Zones marines;126;296;11:36:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;;;;;;;1;;;Observateur(s) : Karine P - Issu de la reprise QUADRILABO du 07/02/2019;;;5;07/02/2019;07/02/2019;Non qualifié;;;55,285515;55,285515;-21,174652;-21,174652;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LR01;29/02/2016;1;Epinephelus merra;;5;1;10;1900;NA;Non renseigné / NA;20;2;;Nulle;Moyen;Calme;Belle;NA;Montante;de 11 à 18 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010510;126-P-296;126 - Réunion;55,285515;55,285515;-21,174652;-21,174652;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;LR01-2016_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;Epinephelus merra;Non qualifié;;;60002174;69955324|69955325|69955328|69955326|69955323|69955322|69955327|69958422|69958421;67306810|67306809|67306811|67306812|67306808;Zones marines;126;296;11:36:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;;;;;;;1;;;Observateur(s) : Karine P - Issu de la reprise QUADRILABO du 07/02/2019;;;5;07/02/2019;07/02/2019;Non qualifié;;;55,285515;55,285515;-21,174652;-21,174652;Non
POPMER_LAREUNION_BELT_POISSON;Saint-Leu_LR01;12/01/2017;1;;;1;0;;;;;20;2;;Nulle;Moyen;Calme;Forte;Moyen;Montante;de 2 à 10 m;GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;;60010510;126-P-296;126 - Réunion;55,285515;55,285515;-21,174652;-21,174652;Transect (toute longueur, toute largeur);GIPRNMR - Groupement d'Intérêt Public - Réserve Nationale Marine de la Réunion;;LR01-2017_Belt_Poisson;;;Issu de la reprise QUADRILABO du 07/02/2019;;Non qualifié;;;;69955331|69955332|69955335|69955333|69955330|69955329|69955334|69958425|69958424|69958423;;Zones marines;126;296;11:10:00;Issu de la reprise QUADRILABO du 07/02/2019;07/02/2019;07/02/2019;Non qualifié;;;1;1;m;;;;;1;;;Observateur(s) : Tévamie RUNGASSAMY - Issu de la reprise QUADRILABO du 07/02/2019;;;1;07/02/2019;07/02/2019;Non qualifié;;;55,285515;55,285515;-21,174652;-21,174652;Non
